problem,algorithm,status,error_msg,algorithm_key,dim,run,seed,error,best_value,evaluations,budget,seconds,best_x
random_objective,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,162,657211828,1.3881575599228313e-05,1.3881575599228313e-05,10000,10000,0.3328,"[4.611510220042652, 3.278348632308968, -4.834986808293377, 2.338963338618345, 3.445881582827068, 1.1338003213209558, -1.7895702366004296, -3.0488144235062973, 2.6272554466418367, -4.954172475952741]"
random_objective,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,163,3311255607,9.696138564119217e-05,9.696138564119217e-05,10000,10000,0.41,"[-3.531267722709425, 3.7795294303557547, 0.09879441970106995, -2.8068335696759106, -1.2418983865784996, -2.5084356177938956, -4.053976959114165, -1.212531615951381, -3.757580977825575, -3.721631766984674]"
random_objective,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,164,3569713867,0.00015629782749826404,0.00015629782749826404,10000,10000,0.4457,"[-3.9733598689546934, 0.9972652612019334, -2.000638806693523, 3.1670259595479733, 3.496777284268624, -2.2311015871609805, 4.611402586447586, 1.5653572511516651, 0.5671866984347002, 3.9674229963537595]"
random_objective,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,165,671086138,0.00028827860647862025,0.00028827860647862025,10000,10000,0.4274,"[1.6981024136568186, -0.2148454949389955, -3.0608304972654317, 0.3883517348574892, -1.5711692431494446, -0.04605938775344706, -2.705118117585757, -1.9934800131330725, 1.5953315416502354, 3.9824317160933713]"
random_objective,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,166,970466985,2.9080888913624037e-06,2.9080888913624037e-06,10000,10000,0.3955,"[-0.13165248090006137, 2.4474207755216977, 1.7738637536057524, -2.9290907822478585, -2.6690545440387403, 0.6616771762140425, 1.9245093197690313, 1.1614015351563718, 1.2722213096295591, 3.9808916309638716]"
random_objective,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,167,1125643802,0.0002627282024258992,0.0002627282024258992,10000,10000,0.3882,"[-3.627543103608412, 2.2246184452159867, -0.013372412180912167, -4.296731448090101, -2.647449759767757, -2.0941214893497353, -2.2004838581683055, 3.3960802019739185, -2.3647459116786362, -4.540690517152597]"
random_objective,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,168,2741867370,9.275702640343386e-05,9.275702640343386e-05,10000,10000,0.4017,"[1.9802280272048662, -5.0, 0.06462201841309712, -1.955071782884688, 1.6605966367800702, 2.651429946242695, 3.660886265628216, 1.9728219544055694, -3.9566146454492124, 1.317516474431532]"
random_objective,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,169,3419800257,2.9418616018683785e-05,2.9418616018683785e-05,10000,10000,0.3905,"[0.9455971394709899, 1.674293525696308, 3.6667469739443814, -3.858927086773076, -2.7375547339670065, -3.107894841293938, -2.3186841484172973, -4.534460738204979, 2.7949035119751744, -0.5733991291173561]"
random_objective,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,170,3996227055,0.00026159304368689185,0.00026159304368689185,10000,10000,0.3791,"[-3.8720209830331065, -3.254610951796435, 2.7282687472554583, 2.600447443668308, 3.197985555543965, 4.718326397178049, -0.38341130300692994, 3.6132949465817497, -0.6981880457575893, -0.17635294026216825]"
random_objective,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,171,3120765428,5.0397877048746764e-05,5.0397877048746764e-05,10000,10000,0.3045,"[2.6325531758309078, 1.285939953365076, 1.4779268528460994, 1.0449500559055558, 2.9198178534415, -3.0974733397495506, 2.3920409589937175, 5.0, 3.9935214912908266, 2.1831067323663116]"
random_objective,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,172,1146659751,4.580459920733304e-05,4.580459920733304e-05,10000,10000,0.3047,"[-4.623441703153305, -1.1172029569706545, 3.9009627515002983, -0.33570719295273305, -3.8136162562637432, -1.494127171775762, -0.4006068971675549, -3.3434516551754854, -3.2068297659219116, 0.4860233537913735]"
random_objective,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,173,218298907,8.850341446375865e-06,8.850341446375865e-06,10000,10000,0.2967,"[1.8313489973135808, -3.1049051608519047, 3.1154676103687606, -2.890997873853622, 3.6302311699404317, -1.0864886421335571, -4.472828646827138, -3.1870140045486686, 5.0, -1.1726206008054354]"
random_objective,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,174,3175527298,1.0988750667184632e-06,1.0988750667184632e-06,10000,10000,0.3046,"[-0.5287690657892864, -2.7741239734456133, 1.2810447977785608, -4.894301927262435, -2.7679397931828995, 3.8583932640560294, 0.327822082524035, 2.5533109279030817, -0.2560186542394106, 0.15271495670633647]"
random_objective,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,175,1531649660,0.00019410862637092574,0.00019410862637092574,10000,10000,0.2842,"[-4.877058858312635, 1.800001462652376, -4.2829889802543395, 0.07385609257807112, -0.3890792606309861, -2.068928136513473, 1.0839094998958005, -3.189595151674591, -2.3105869368981877, 2.310328457942181]"
random_objective,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,176,838279679,5.723670542945314e-05,5.723670542945314e-05,10000,10000,0.3117,"[1.1840270209248582, -0.02157855364903851, -0.44556302340353826, -1.4062030181315108, 2.5864250120698773, 5.0, -2.9313581217188633, 0.5147277890306458, -3.594503150640829, -4.041986545464398]"
random_objective,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,177,1743412663,0.0008894204252871685,0.0008894204252871685,10000,10000,0.2956,"[-2.398746276777618, 3.2295214221503348, -4.967182593066532, -2.374676335397487, -0.986580753070002, 4.4264699640204075, 0.29670322119346304, 4.8682187399187455, -4.26589402960687, 1.8932540261947155]"
random_objective,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,178,2328984719,0.00010357419647488708,0.00010357419647488708,10000,10000,0.2919,"[-1.8887957316594821, 2.8249039625002665, -3.8613196741767988, 3.2241069121218047, 3.7665278984015043, -3.353967977605951, 2.7217889858110995, -4.055365708588164, -3.8334499008424876, -4.222452961291178]"
random_objective,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,179,3917920416,1.4438035626063161e-05,1.4438035626063161e-05,10000,10000,0.3232,"[-2.997735610931825, -2.345437388106872, 2.2536990613776524, -4.857883530690791, 1.915879378484594, -2.984598325424497, 3.609126053128296, 2.037864345316544, 0.5144294607668787, -3.8066579771345106]"
random_objective,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,180,1668413078,0.00011455873199650579,0.00011455873199650579,10000,10000,0.2959,"[-2.7761935278361283, 1.614008010937171, 0.2007065876813824, -2.830830837577132, -3.3654360572272144, -0.8042078938611701, -4.935628644973653, -1.1997005186562624, 3.3357768990523713, -0.2653375822226551]"
random_objective,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,181,1132203822,4.974879290009504e-05,4.974879290009504e-05,10000,10000,0.3117,"[-5.0, -1.9814881473943706, -3.20381342256201, 2.322030645010179, -0.1843509330271836, 3.9462214215818734, 0.2646291565672659, -2.440090784346276, 5.0, 4.970228334108443]"
random_objective,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,182,2915813229,2.9473352111897277e-05,2.9473352111897277e-05,10000,10000,0.2787,"[-3.8739696886477866, 2.8562047936969304, -4.468962028742082, 3.4745125634068525, -2.6523386868771244, -1.8192225052218505, -0.23085529948528463, -3.722647981089111, -2.4145661131292293, 2.8170305882559536]"
random_objective,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,183,3326586118,9.905612179539336e-05,9.905612179539336e-05,10000,10000,0.2989,"[-2.340691270522442, -0.76119277631023, 3.3057606902548398, -0.33021982624377455, -4.327245136413899, 2.652930834715477, -4.143424874796684, -0.22468052003501018, -0.4317848243541641, -2.5123385989541434]"
random_objective,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,184,2402205323,9.74911052992189e-05,9.74911052992189e-05,10000,10000,0.3407,"[-4.536184167126452, 2.2223330648859965, -3.767479022833326, -0.20916531117751042, -3.4952677563443943, -2.6495716136483414, -4.545595312249582, -3.856141632540313, -4.990619399826915, 2.5339073902694307]"
random_objective,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,185,726071889,1.915919544370759e-05,1.915919544370759e-05,10000,10000,0.3112,"[3.9616155052955104, 4.085856459511172, -2.0946035318076506, 4.014634034499992, 3.358903357813746, 3.551580603871898, -2.856598319342398, -0.8754881897991116, 2.407151823548907, 3.579203932842577]"
random_objective,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,186,1688034823,0.00013063389947864934,0.00013063389947864934,10000,10000,0.3194,"[0.3648999840543215, -3.921341884983425, -2.8021241324131503, -1.1533460359360062, 4.400659338427795, -2.2853517234683167, -3.534864818159408, -2.2030120402541082, -3.83871151143168, 0.8252251296974336]"
random_objective,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,187,2754700469,0.00018569556760772432,0.00018569556760772432,10000,10000,0.5379,"[1.0314097906747657, -1.8633674976705916, 0.7209948353155963, 0.27761764770243014, 2.653498591145385, -3.5824520573526213, 2.1357700811283333, -2.6534520001654003, 2.3736036627068953, -3.844120132379615]"
random_objective,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,188,2383953780,4.5295915109822005e-06,4.5295915109822005e-06,10000,10000,0.626,"[-4.068664987492487, -0.7735706172233048, 2.0078174570438403, -2.765012689246179, -2.5403289651394707, -3.251649422894999, -4.060988748346003, 4.363706772411737, 3.2152859292367957, 0.26145665482158137]"
random_objective,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,189,2622195151,0.00015224008453607052,0.00015224008453607052,10000,10000,0.6233,"[-0.1594339092738384, -2.0895754786719554, -2.9009635641400435, 2.6354960429955376, -0.954558222659758, -1.8192559373636519, 0.6074987034819295, -0.4948030570941929, -4.780966412002021, 2.113166670826592]"
random_objective,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,190,1713047701,2.0806757817903865e-05,2.0806757817903865e-05,10000,10000,0.6004,"[3.5739110728866224, 0.8994097591359288, -2.9987059125106796, 3.5057542592342226, 3.7288230437194363, -3.04964168192547, -4.398184234184076, -2.878596616036053, -4.392940777384886, -2.422445707706169]"
random_objective,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,191,3789265796,0.00010737520252779298,0.00010737520252779298,10000,10000,0.6014,"[-3.5653720996867415, 2.0284263006052496, -3.4986450366737953, 1.7626207719738136, 1.4692871109264143, 1.195456229766771, -2.669383871736003, 3.6967531864409073, -0.7479482544983899, -2.2169820801233135]"
random_objective,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,192,524408400,3.943067948486423e-05,3.943067948486423e-05,10000,10000,0.6021,"[0.7550103370304322, 2.4920981665662953, 3.8465571695992904, 1.2082776944101843, 4.36247315314415, -1.7074254710870895, 2.0751641762056994, -3.4416716424788145, 2.1848506367517624, -1.2416707556184177]"
random_objective,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,193,2996008266,9.838916245974438e-05,9.838916245974438e-05,10000,10000,0.5781,"[-4.774192497746725, -3.499232285687256, -3.6617028685983044, -3.68319335306647, 4.7767360559522105, -4.290153025131437, 3.0456881108201754, 2.287536497906836, -1.7166868324805469, 1.1800868819983552]"
random_objective,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,194,2656465800,5.601671047550383e-05,5.601671047550383e-05,10000,10000,0.5788,"[-3.542857004900904, -1.435321459934514, 3.5520746016250224, 1.006259789099311, -5.0, -0.2609476960400292, -0.7338363806915291, -4.099628551030759, -4.402265957863819, -4.564862142416398]"
random_objective,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,195,3787522533,3.5107640256493156e-05,3.5107640256493156e-05,10000,10000,0.4279,"[-4.491981784986966, 1.3673124579311993, 1.5965241791177542, 4.277585697506461, 4.723289184443557, 0.9158338271902621, 3.825800497014703, -3.451175169335589, 2.4150124070292733, -3.050207721500568]"
random_objective,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,196,3566611693,3.4738221925567636e-05,3.4738221925567636e-05,10000,10000,0.3465,"[3.6732624544917676, -4.120470936284204, -0.5863537742725349, -2.3934523888956516, 4.014721613363059, 2.346878908168817, 2.9476530586176657, -1.9632040887020492, 0.7311665451010647, 0.9876224062913949]"
random_objective,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,197,4065325649,2.652830702343234e-05,2.652830702343234e-05,10000,10000,0.4746,"[1.8280503813857303, -0.42206820331661393, 3.426206556150529, 3.6815319332751506, -0.9014251455008248, 3.8407474398302504, -4.180812437525435, -2.304099047512262, 4.766885647428294, 4.772967417077911]"
random_objective,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,198,2677651394,5.1574129791398526e-05,5.1574129791398526e-05,10000,10000,0.4977,"[-4.568777002731103, 4.4995630224758, 1.6233656055812833, -1.08015018212959, 4.322540561048212, -0.7604688496367199, 1.4714735062474, 3.4346981720530327, -2.096545246924793, -0.9536324549419175]"
random_objective,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,199,3643210234,2.736994222374278e-07,2.736994222374278e-07,10000,10000,0.5363,"[2.896947816647688, -3.3006574501834836, 1.3074033888155976, 0.6235641844430534, -2.683630124024665, 4.825570037188392, 0.26573847722684757, -3.1255851093265186, 3.6990863898228463, 5.0]"
random_objective,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,0,271556403,0.00010438196728024263,0.00010438196728024263,10000,10000,0.0335,"[-5.0, 0.5208449184303228, -1.206888655030462, 0.4202519925240519, -2.498435896794268, 2.999084701439519, -1.7654694230139336, 4.114110309565492, 0.46478127755025445, -5.0]"
random_objective,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,1,424812519,1.6241575725439716e-05,1.6241575725439716e-05,10000,10000,0.029,"[4.677589262718345, -5.0, 2.941476367714042, 4.891679257942326, -3.320623592253918, 2.608377232505423, 4.214102356916435, -3.9918154703100655, -2.1681469394375656, 4.790293837661095]"
random_objective,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,2,1320703754,5.585615361680674e-06,5.585615361680674e-06,10000,10000,0.0338,"[-2.9898775035969005, -1.4133074638290328, -1.4473239475201543, -4.0418328770246434, -4.093631350255232, -4.409038548962755, 4.202735785516645, -3.6932576439478333, -3.3458106393167304, -0.6872372261541239]"
random_objective,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,3,1669972689,0.0001228028752209287,0.0001228028752209287,10000,10000,0.036,"[-3.9555037013521783, 1.4114941519150566, 4.775035620260861, 4.414722723784694, -2.2290897545545096, -2.5473590364778835, 1.4098484475613478, -0.7185048929891575, 2.1010068802557793, 3.279645252344537]"
random_objective,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,4,3204393971,8.74491685993739e-05,8.74491685993739e-05,10000,10000,0.0237,"[4.905515770118176, -0.04391031671524859, 2.926900028677908, -4.28983384884569, -1.8141641694573534, -1.405667205060641, 3.50661989481759, 2.0209849150330594, 2.306226381754249, -0.401495171061369]"
random_objective,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,5,1142877729,0.00017937985076310614,0.00017937985076310614,10000,10000,0.0312,"[0.1828062746759642, 3.0315022123689355, 5.0, -0.7791528233996736, -2.783057849885792, 1.7650417363781261, -3.5100048622990276, -3.924037330745924, -1.4049215326028222, 4.6402529992328345]"
random_objective,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,6,348052587,4.886512275759092e-05,4.886512275759092e-05,10000,10000,0.0268,"[3.4764805451975263, 3.537298415013998, 5.0, 5.0, -4.662704130986349, -5.0, -3.2422954019918677, -2.0853092234744617, -4.040751246383802, -2.1978223343592194]"
random_objective,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,7,2989631369,9.78796509448765e-05,9.78796509448765e-05,10000,10000,0.034,"[-3.8388751465133657, 0.4322123664463126, 5.0, -1.0956936430041706, -5.0, 3.992581809788086, -0.15523606446787508, 0.3147363969756568, -1.3475841818837453, 0.36311140973868594]"
random_objective,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,8,3301350244,0.00023006998729269146,0.00023006998729269146,10000,10000,0.0312,"[1.7664872430872975, -1.1607075880952782, 3.4179947121085092, -2.033981526775065, 4.8967077505310606, -1.0844184222849327, -3.9251621194533555, -1.7885774685280813, 0.39096505908288504, -0.10246842946787704]"
random_objective,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,9,3011280465,8.575127591803344e-05,8.575127591803344e-05,10000,10000,0.0309,"[-0.2945554198393157, -0.7575654629052022, 2.4761256714623388, 3.6984554259165523, -4.794119520659115, -0.33312672103980784, 1.563230494761409, -3.504421663947316, -4.8381479857843654, -0.48232618252828346]"
random_objective,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,10,229724742,8.064888261283265e-05,8.064888261283265e-05,10000,10000,0.0316,"[3.3611156568406293, -3.563740077454862, 0.4625041029871797, -0.5735428675603307, 1.2287916824855796, 2.702034535112307, -4.419631626920828, 0.1712950997436113, -2.1740218155199793, -2.110524609519114]"
random_objective,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,11,1714998402,5.721653708867791e-05,5.721653708867791e-05,10000,10000,0.0328,"[-1.827267553726267, 4.455705057921618, 1.5672123445324562, -2.3548656344250856, -3.4243305712577436, 1.4546637039635846, 4.24709659000859, 4.09407437367067, -1.105595801256236, 2.685853533336648]"
random_objective,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,12,3304302684,1.0505050531572913e-05,1.0505050531572913e-05,10000,10000,0.0292,"[-2.7437035242849164, 1.7487047508246705, 4.8241712222960125, -4.4134297286715904, 0.36871979231225716, 2.2232873832303883, 1.4567202192594069, -3.458058417892199, -3.123162245867746, -2.207349985935167]"
random_objective,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,13,1490156288,0.00032470415417029663,0.00032470415417029663,10000,10000,0.031,"[-0.4714342826895479, 0.7184641290892257, 2.2983388595944243, -0.5153962999369066, 4.016375198197471, -4.506451839775623, 3.44040159073593, -4.9233895371337955, 2.460628497619779, -0.9941416302383677]"
random_objective,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,14,3352452202,2.411636025112518e-05,2.411636025112518e-05,10000,10000,0.0421,"[4.3984584596870135, 1.1770121609167232, -2.3996351682271944, -0.09308997974940623, 4.636426902178768, -4.8102818353783245, 5.0, -0.9119714644874315, -2.8249301537363514, 4.174544053060211]"
random_objective,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,15,2750788835,9.056478256852518e-05,9.056478256852518e-05,10000,10000,0.0454,"[-4.774814095028851, -1.4302564292235902, 4.968378627004147, -2.0577017838294482, -1.6629212622075462, -1.7852737139537258, 1.9011222237079253, 3.9476150722119923, 1.8694940218726663, -0.5090224686342721]"
random_objective,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,16,2616155254,0.00013571926293554082,0.00013571926293554082,10000,10000,0.0556,"[-2.6790012226372695, -1.5400744227210081, 0.415395198612325, 1.8145756680902627, -3.223646309694637, 0.3265529986985265, 2.6828660498445016, -0.8516979759877714, 2.815988933342202, 0.5070659841568677]"
random_objective,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,17,3139851792,0.00015114357107404164,0.00015114357107404164,10000,10000,0.0326,"[-4.954164694486499, -4.452691216861435, -4.966287485642542, -4.314823513635031, 5.0, 4.063174690200157, -4.891038991989438, 3.89308188091021, -5.0, 4.989463937263277]"
random_objective,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,18,3756453357,0.00013348484842790054,0.00013348484842790054,10000,10000,0.0289,"[-5.0, -2.463603182564828, 3.8686098193807945, -0.4255191356165613, -2.714027583502893, -1.568876359419719, 0.9589683434114109, 3.032299959463774, -3.99964271960666, -0.5359953356828642]"
random_objective,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,19,3513190849,0.00014221728999364025,0.00014221728999364025,10000,10000,0.0246,"[-2.759594408349807, -0.10347943778791535, -2.225185212187696, -2.639241439977855, -1.4426634550871076, 1.883494902975026, 2.7562419021298084, 1.4281361522317344, 0.4103967413034493, -2.9838254745604766]"
random_objective,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,20,904481808,4.068419499303477e-05,4.068419499303477e-05,10000,10000,0.0329,"[0.9145765565549969, 1.4059752325950516, 0.34490635753727, -3.6062781172496052, 0.49352542310256703, 2.2219521281620067, -3.6536866816583493, -2.5215068977238566, -4.496613359204064, 3.9257338939423603]"
random_objective,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,21,2751950844,0.0003661747492894607,0.0003661747492894607,10000,10000,0.024,"[-2.58269766548392, -3.686069458550106, 3.3079886843011983, 4.953573618560941, -2.979121541523361, -3.8225821034129135, -5.0, 4.859590057636296, 2.658743143782743, -5.0]"
random_objective,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,22,3084142145,3.3283817127194304e-05,3.3283817127194304e-05,10000,10000,0.026,"[4.587207797250066, 0.3050097915881746, 1.8209966445581696, -0.48985135795529233, -0.2632177497176868, -0.5020139014880406, -4.053864961839412, 2.9427278187401145, 1.5201889698795772, -4.759372290558687]"
random_objective,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,23,2876880346,0.0003072563139026041,0.0003072563139026041,10000,10000,0.0325,"[-1.0448809336533642, 3.3019468588487015, 2.4402889514841815, 3.8578031807345456, 0.005595610631627397, -2.1894017755376614, 2.4370863822286375, 0.5685481861962062, -0.20319795467807217, -0.2802198233818648]"
random_objective,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,24,1291305168,8.55468145827265e-05,8.55468145827265e-05,10000,10000,0.032,"[-0.743560190282585, 2.1478056845439917, 0.714618479496868, 3.1909156289917036, -3.5535995696113054, 5.0, -1.6408019957053597, 1.405467091197067, 3.19835756301711, -0.9651718270196976]"
random_objective,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,25,1848276207,3.755816918071808e-05,3.755816918071808e-05,10000,10000,0.0333,"[0.09543811672285524, 3.58929944024984, -0.7133082386139539, 1.579273577142826, -5.0, -0.8050704010260287, -1.4750625457494553, 2.3294223318362235, 0.4067867070000226, -5.0]"
random_objective,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,26,2626291509,0.0005167145849720445,0.0005167145849720445,10000,10000,0.0352,"[-3.587885674181247, 1.7909208777741603, -3.673796637543007, -0.17486322712026153, 2.4469962935283847, 5.0, 2.8024531616335757, -2.5243263812173637, -5.0, -0.9819260029202519]"
random_objective,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,27,388506463,6.314927653416902e-05,6.314927653416902e-05,10000,10000,0.0329,"[-2.8748618795590035, 3.129742675818255, -3.597565359951553, -1.5504031031715726, 4.020369403535993, -3.915888035233593, -2.245344792979762, -0.9449984268939655, 0.5822485726853289, 5.0]"
random_objective,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,28,3859394913,5.9909504793953516e-05,5.9909504793953516e-05,10000,10000,0.0347,"[2.090394308369891, 2.6771433267189826, 2.3364393068516423, 1.8760337919431167, 1.6427389799570165, -5.0, 0.3327248885467566, -1.2003386498207504, 2.2165325773305424, 4.244040880531644]"
random_objective,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,29,38689885,0.00013356999311642248,0.00013356999311642248,10000,10000,0.0269,"[-1.4244681919331943, 5.0, 5.0, -2.528072070132378, -3.177978772056416, 2.6858643077517175, -0.4028013090246921, -1.7179437058489877, 1.145803808772698, 3.368002023713431]"
random_objective,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,30,838922896,4.43986065457036e-05,4.43986065457036e-05,10000,10000,0.0306,"[4.327679572436227, -4.921204221746488, 2.1148422621275564, -1.3631574199535383, 4.8642512067192225, -4.900172213675517, 2.5588131909886647, 0.8475964006992717, 3.161347347722763, -4.0145030823528325]"
random_objective,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,31,1683025002,9.136716530744327e-05,9.136716530744327e-05,10000,10000,0.0385,"[-1.0031568386611105, -4.587143216696846, -0.6356960401112782, -3.972895327751823, -2.936405043833813, 3.5651924612690538, 1.244243720662896, -2.6089268422310705, -1.034904301993861, -3.7136798369537924]"
random_objective,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,32,120896613,0.00022827382734835755,0.00022827382734835755,10000,10000,0.0365,"[2.8810110100798307, -2.4752375409294336, 1.5924323297028573, -4.776641227181402, -3.249235567688828, 1.607125817258338, -3.452699928740124, 4.276754390477706, 4.161230826019249, -2.207110041148277]"
random_objective,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,33,3505987544,9.679158450626169e-05,9.679158450626169e-05,10000,10000,0.0436,"[-1.5940656963033197, -3.868948159195735, 1.0081080138349996, -3.934816691360677, -4.411642300926749, 4.952694443771558, -0.706429994797657, 4.687034478832784, 3.557251361948681, -0.6546749451082421]"
random_objective,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,34,1870301830,0.00010314476227291092,0.00010314476227291092,10000,10000,0.033,"[-4.764604156574799, -5.0, -4.908481911858914, 4.348503040558278, 3.403248368938971, -4.933081170707629, 4.9950460976059485, -4.9982594774538205, -4.266981638230919, -0.614215063943814]"
random_objective,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,35,880143267,0.0003114811685375196,0.0003114811685375196,10000,10000,0.042,"[-4.575094475909939, -4.938822720952778, -0.3632970139551839, -1.7364470097800067, -3.946646615427806, 3.584612723856163, -5.0, -4.0824965684210035, -1.7669086548640933, -0.6877168882831233]"
random_objective,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,36,2148162889,3.795041608911642e-05,3.795041608911642e-05,10000,10000,0.0368,"[1.672278393826526, 3.2181280132891525, -5.0, 5.0, 4.386237758959651, -0.7465007727639349, 3.2076639004902203, -1.2044860452430588, 5.0, 3.6394484037669357]"
