problem,algorithm,status,error_msg,algorithm_key,dim,run,seed,error,best_value,evaluations,budget,seconds
BBOB_f19,RandomSearch,ok,,random,10,1,2492031442,6.042359886616012,-96.50764011338399,20000,20000,0.4695
BBOB_f19,RandomSearch,ok,,random,10,2,101436572,4.981157830786387,-97.56884216921361,20000,20000,0.4571
BBOB_f19,RandomSearch,ok,,random,10,3,1828238764,6.120196775314028,-96.42980322468597,20000,20000,0.4757
BBOB_f19,RandomSearch,ok,,random,10,4,703956278,7.2404383926808435,-95.30956160731915,20000,20000,0.4098
BBOB_f19,RandomSearch,ok,,random,10,5,44553175,5.409065309809179,-97.14093469019082,20000,20000,0.5071
BBOB_f19,RandomSearch,ok,,random,10,6,337924905,5.1098026433885195,-97.44019735661148,20000,20000,0.493
BBOB_f19,RandomSearch,ok,,random,10,7,1881400307,7.208412553062843,-95.34158744693715,20000,20000,0.454
BBOB_f19,RandomSearch,ok,,random,10,8,2359626624,6.498355575174145,-96.05164442482585,20000,20000,0.4797
BBOB_f19,RandomSearch,ok,,random,10,9,1501639699,6.9642943699275435,-95.58570563007245,20000,20000,0.4909
BBOB_f19,RandomSearch,ok,,random,10,10,1044359333,6.698838501072785,-95.85116149892721,20000,20000,0.5707
BBOB_f19,RandomSearch,ok,,random,10,11,2105261408,6.502907593349448,-96.04709240665055,20000,20000,0.4845
BBOB_f19,RandomSearch,ok,,random,10,12,3960000884,6.085787862403166,-96.46421213759683,20000,20000,0.5693
BBOB_f19,RandomSearch,ok,,random,10,13,52240635,6.7026556895016824,-95.84734431049831,20000,20000,0.6055
BBOB_f19,RandomSearch,ok,,random,10,14,3400342976,5.615083522784602,-96.9349164772154,20000,20000,0.5942
BBOB_f19,RandomSearch,ok,,random,10,15,2546153706,7.865560160105673,-94.68443983989432,20000,20000,0.5971
BBOB_f19,RandomSearch,ok,,random,10,16,42786356,5.39197102675017,-97.15802897324983,20000,20000,0.5725
BBOB_f19,RandomSearch,ok,,random,10,17,809648746,7.17903262101396,-95.37096737898604,20000,20000,0.5613
BBOB_f19,RandomSearch,ok,,random,10,18,2929021876,6.503667254202725,-96.04633274579727,20000,20000,0.5212
BBOB_f19,RandomSearch,ok,,random,10,19,77905962,8.041767479559994,-94.50823252044,20000,20000,0.4207
BBOB_f19,RandomSearch,ok,,random,10,20,3152290156,7.284068357084365,-95.26593164291563,20000,20000,0.5026
BBOB_f19,RandomSearch,ok,,random,10,21,1136105035,6.271489419738259,-96.27851058026174,20000,20000,0.5093
BBOB_f19,RandomSearch,ok,,random,10,22,1704698616,5.493695274931312,-97.05630472506869,20000,20000,0.4626
BBOB_f19,RandomSearch,ok,,random,10,23,213845690,8.130980109867195,-94.4190198901328,20000,20000,0.4944
BBOB_f19,RandomSearch,ok,,random,10,24,2599965313,6.863107254103113,-95.68689274589688,20000,20000,0.499
BBOB_f19,RandomSearch,ok,,random,10,25,424328976,3.1393679660013305,-99.41063203399867,20000,20000,0.458
BBOB_f19,RandomSearch,ok,,random,10,26,352634178,7.101550395557098,-95.4484496044429,20000,20000,0.4769
BBOB_f19,RandomSearch,ok,,random,10,27,3539932063,6.478128511903236,-96.07187148809676,20000,20000,0.4438
BBOB_f19,RandomSearch,ok,,random,10,28,2824709494,7.310348459129642,-95.23965154087036,20000,20000,0.4683
BBOB_f19,RandomSearch,ok,,random,10,29,1599490688,7.22747419125686,-95.32252580874314,20000,20000,0.5167
BBOB_f2,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,0,3328277618,0.0,-209.88,20000,20000,2.3565
BBOB_f2,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,1,3588970506,0.0,-209.88,20000,20000,2.3425
BBOB_f2,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,2,515289791,2.842170943040401e-14,-209.87999999999997,20000,20000,2.3481
BBOB_f2,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,3,615389164,2.842170943040401e-14,-209.87999999999997,20000,20000,2.4667
BBOB_f2,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,4,1097367785,0.0,-209.88,20000,20000,2.2894
BBOB_f2,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,5,1758764025,2.842170943040401e-14,-209.87999999999997,20000,20000,2.2756
BBOB_f2,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,6,935127835,2.842170943040401e-14,-209.87999999999997,20000,20000,2.6855
BBOB_f2,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,7,2049588303,0.0,-209.88,20000,20000,2.6668
BBOB_f2,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,8,1720996154,5.684341886080802e-14,-209.87999999999994,20000,20000,2.4258
BBOB_f2,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,9,1547565741,5.684341886080802e-14,-209.87999999999994,20000,20000,2.5442
BBOB_f2,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,10,431951738,2.842170943040401e-14,-209.87999999999997,20000,20000,2.2181
BBOB_f2,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,11,1774678644,2.842170943040401e-14,-209.87999999999997,20000,20000,2.0641
BBOB_f2,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,12,321529339,2.842170943040401e-14,-209.87999999999997,20000,20000,2.4975
BBOB_f2,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,13,1605210919,2.842170943040401e-14,-209.87999999999997,20000,20000,2.0553
BBOB_f2,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,14,418999520,2.842170943040401e-14,-209.87999999999997,20000,20000,2.0835
BBOB_f2,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,15,2983620560,2.842170943040401e-14,-209.87999999999997,20000,20000,2.306
BBOB_f2,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,16,1777758607,2.842170943040401e-14,-209.87999999999997,20000,20000,2.4131
BBOB_f2,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,17,3884289333,2.842170943040401e-14,-209.87999999999997,20000,20000,2.1405
BBOB_f2,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,18,3618429453,2.842170943040401e-14,-209.87999999999997,20000,20000,2.167
BBOB_f2,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,19,3310368099,5.684341886080802e-14,-209.87999999999994,20000,20000,2.2573
BBOB_f2,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,20,509833491,2.842170943040401e-14,-209.87999999999997,20000,20000,2.0824
BBOB_f2,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,21,972909894,2.842170943040401e-14,-209.87999999999997,20000,20000,2.2565
BBOB_f2,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,22,3210700434,2.842170943040401e-14,-209.87999999999997,20000,20000,2.406
BBOB_f2,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,23,1639259009,2.842170943040401e-14,-209.87999999999997,20000,20000,2.3298
BBOB_f2,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,24,2893056904,2.842170943040401e-14,-209.87999999999997,20000,20000,2.1238
BBOB_f2,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,25,1719362628,2.842170943040401e-14,-209.87999999999997,20000,20000,1.9396
BBOB_f2,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,26,1928701299,0.0,-209.88,20000,20000,2.068
BBOB_f2,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,27,3317998987,0.0,-209.88,20000,20000,2.1043
BBOB_f2,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,28,2914568976,0.0,-209.88,20000,20000,2.0681
BBOB_f2,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,29,306701755,2.842170943040401e-14,-209.87999999999997,20000,20000,2.0341
BBOB_f2,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,0,1268564070,0.0,-209.88,20000,20000,0.9391
BBOB_f2,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,1,2957798914,0.0,-209.88,20000,20000,0.8874
BBOB_f2,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,2,2108751111,0.0,-209.88,20000,20000,0.9219
BBOB_f2,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,3,124343301,0.0,-209.88,20000,20000,0.9636
BBOB_f2,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,4,2513221583,0.0,-209.88,20000,20000,0.9298
BBOB_f2,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,5,310699601,0.0,-209.88,20000,20000,0.9235
BBOB_f2,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,6,4154241894,0.0,-209.88,20000,20000,0.912
BBOB_f2,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,7,1952528428,0.0,-209.88,20000,20000,0.9107
BBOB_f2,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,8,3100576314,0.0,-209.88,20000,20000,0.8946
BBOB_f2,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,9,811903022,0.0,-209.88,20000,20000,0.9051
BBOB_f2,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,10,2271130177,0.0,-209.88,20000,20000,0.8548
BBOB_f2,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,11,3705727964,0.0,-209.88,20000,20000,0.8803
BBOB_f2,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,12,3036216380,0.0,-209.88,20000,20000,0.8749
BBOB_f2,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,13,3952394259,0.0,-209.88,20000,20000,0.9091
BBOB_f2,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,14,1296303794,0.0,-209.88,20000,20000,0.8798
BBOB_f2,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,15,3799301194,0.0,-209.88,20000,20000,0.8986
BBOB_f2,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,16,2549246273,0.0,-209.88,20000,20000,0.8969
BBOB_f2,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,17,923173034,0.0,-209.88,20000,20000,0.8773
BBOB_f2,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,18,1123579609,0.0,-209.88,20000,20000,0.9039
BBOB_f2,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,19,1055261292,0.0,-209.88,20000,20000,0.8429
BBOB_f2,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,20,2946430544,0.0,-209.88,20000,20000,0.8653
BBOB_f2,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,21,2683581335,0.0,-209.88,20000,20000,0.8885
BBOB_f2,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,22,2537873331,0.0,-209.88,20000,20000,0.8874
BBOB_f2,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,23,3843270561,0.0,-209.88,20000,20000,0.8561
BBOB_f2,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,24,713438104,0.0,-209.88,20000,20000,0.8687
BBOB_f2,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,25,1236210439,0.0,-209.88,20000,20000,0.9219
BBOB_f2,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,26,650287857,0.0,-209.88,20000,20000,0.9175
BBOB_f2,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,27,4056387062,0.0,-209.88,20000,20000,0.9072
BBOB_f2,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,28,3064647915,0.0,-209.88,20000,20000,0.9293
BBOB_f2,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,29,3631187522,0.0,-209.88,20000,20000,0.8695
BBOB_f2,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,0,2459305832,1.5080599118911664,-208.37194008810883,20000,20000,0.696
BBOB_f2,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,1,1907795119,1.0382421867591631,-208.84175781324083,20000,20000,0.7354
BBOB_f2,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,2,2142854184,1.1690445098523128,-208.71095549014768,20000,20000,0.6875
BBOB_f2,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,3,414835980,0.8364609439976505,-209.04353905600234,20000,20000,0.7155
BBOB_f2,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,4,1846774218,0.5720935914129939,-209.307906408587,20000,20000,0.7108
BBOB_f2,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,5,3737399088,3.90722229344388,-205.97277770655612,20000,20000,0.774
BBOB_f2,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,6,1917876851,0.2267600257986544,-209.65323997420134,20000,20000,0.698
BBOB_f2,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,7,3558169776,0.10758352633766322,-209.77241647366233,20000,20000,0.7005
BBOB_f2,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,8,1956322197,0.24833191272958288,-209.6316680872704,20000,20000,0.6588
BBOB_f2,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,9,4165585350,1.1877915942106938,-208.6922084057893,20000,20000,0.6515
BBOB_f2,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,10,844425969,0.2542708477903943,-209.6257291522096,20000,20000,0.6777
BBOB_f2,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,11,808571047,0.323125684631691,-209.5568743153683,20000,20000,0.7137
BBOB_f2,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,12,1249211776,0.0550021950732571,-209.82499780492674,20000,20000,0.6535
BBOB_f2,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,13,4162974531,0.1585786048708826,-209.7214213951291,20000,20000,0.6655
BBOB_f2,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,14,1666338737,0.1372479572839893,-209.742752042716,20000,20000,0.6666
BBOB_f2,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,15,3119320835,0.1971146951015612,-209.68288530489843,20000,20000,0.69
BBOB_f2,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,16,2407722482,0.3337738291844232,-209.54622617081557,20000,20000,0.6734
BBOB_f2,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,17,1468250541,0.8116122716681389,-209.06838772833186,20000,20000,0.6595
BBOB_f2,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,18,1170130922,1.402741991391224,-208.47725800860877,20000,20000,0.686
BBOB_f2,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,19,2179900232,0.43186625707713233,-209.44813374292286,20000,20000,0.6741
BBOB_f2,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,20,2358102217,0.22693312387025344,-209.65306687612974,20000,20000,0.7025
BBOB_f2,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,21,2489574971,0.22084846475485165,-209.65915153524514,20000,20000,0.6894
BBOB_f2,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,22,1102673894,0.4520166008882427,-209.42798339911175,20000,20000,0.7009
BBOB_f2,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,23,1520978766,0.36523374377085815,-209.51476625622914,20000,20000,0.7021
BBOB_f2,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,24,634220571,0.017875447426746405,-209.86212455257325,20000,20000,0.7177
BBOB_f2,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,25,227513346,0.3214913379447637,-209.55850866205523,20000,20000,0.7116
BBOB_f2,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,26,3309899819,0.25431422970245876,-209.62568577029754,20000,20000,0.7281
BBOB_f2,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,27,2795533133,0.10239503846196385,-209.77760496153803,20000,20000,0.7279
BBOB_f2,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,28,37030554,1.813109901066838,-208.06689009893316,20000,20000,0.7235
BBOB_f2,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,29,1094319735,1.0385636121490904,-208.8414363878509,20000,20000,0.7417
BBOB_f2,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,0,3246905495,6432.740343914027,6222.860343914027,20000,20000,0.1628
BBOB_f2,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,1,1798522772,1526.8110174508538,1316.9310174508537,20000,20000,0.1601
BBOB_f2,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,2,3495636073,0.0,-209.88,20000,20000,0.1153
BBOB_f2,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,3,516687698,14.103435248288946,-195.77656475171105,20000,20000,0.1124
BBOB_f2,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,4,3618531725,737.627986505012,527.747986505012,20000,20000,0.1196
BBOB_f2,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,5,2896630146,127.9342474625909,-81.94575253740909,20000,20000,0.1171
BBOB_f2,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,6,2564542570,95.8520409554879,-114.0279590445121,20000,20000,0.117
BBOB_f2,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,7,1783840705,0.0,-209.88,20000,20000,0.127
BBOB_f2,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,8,851268846,0.0,-209.88,20000,20000,0.1248
BBOB_f2,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,9,1405406219,142.03768271087984,-67.84231728912016,20000,20000,0.1198
BBOB_f2,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,10,184997679,2394.6728922681727,2184.7928922681726,20000,20000,0.1167
BBOB_f2,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,11,3635594356,95.8520409554879,-114.0279590445121,20000,20000,0.1222
BBOB_f2,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,12,3238554948,899.944081324422,690.064081324422,20000,20000,0.1221
BBOB_f2,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,13,2770506762,5001.781367418661,4791.901367418661,20000,20000,0.1283
BBOB_f2,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,14,550891366,2.842170943040401e-14,-209.87999999999997,20000,20000,0.1269
BBOB_f2,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,15,3935343148,109.95547620377683,-99.92452379622317,20000,20000,0.1182
BBOB_f2,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,16,3408444789,0.0,-209.88,20000,20000,0.12
BBOB_f2,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,17,2935154867,0.0,-209.88,20000,20000,0.1292
BBOB_f2,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,18,425642624,14.103435248288946,-195.77656475171105,20000,20000,0.123
BBOB_f2,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,19,3796969130,127.9342474625909,-81.94575253740909,20000,20000,0.1162
BBOB_f2,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,20,3836815565,34.381847356819065,-175.49815264318093,20000,20000,0.1197
BBOB_f2,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,21,3932715426,206.08116509742206,-3.798834902577937,20000,20000,0.1245
BBOB_f2,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,22,1601731325,127.9342474625909,-81.94575253740909,20000,20000,0.1338
BBOB_f2,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,23,3384701283,0.0,-209.88,20000,20000,0.1235
BBOB_f2,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,24,2534698738,43.76507027801205,-166.11492972198795,20000,20000,0.1291
BBOB_f2,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,25,619781873,14.103435248288946,-195.77656475171105,20000,20000,0.128
BBOB_f2,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,26,3789316812,162.31609481940998,-47.56390518059001,20000,20000,0.1306
BBOB_f2,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,27,1985361614,0.0,-209.88,20000,20000,0.1316
BBOB_f2,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,28,3461499692,4940.311173819992,4730.431173819992,20000,20000,0.1196
BBOB_f2,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,29,3503464499,76707.86176560429,76497.98176560429,20000,20000,0.1246
BBOB_f2,RandomSearch,ok,,random,10,0,582064798,69064.7618549472,68854.88185494719,20000,20000,0.4288
BBOB_f2,RandomSearch,ok,,random,10,1,514951655,47950.88767193886,47741.00767193886,20000,20000,0.4271
BBOB_f2,RandomSearch,ok,,random,10,2,2941250196,39093.20050143633,38883.320501436334,20000,20000,0.411
BBOB_f2,RandomSearch,ok,,random,10,3,3917730097,32751.58375681959,32541.70375681959,20000,20000,0.5013
BBOB_f2,RandomSearch,ok,,random,10,4,1636881501,44335.551067815206,44125.67106781521,20000,20000,0.4249
BBOB_f2,RandomSearch,ok,,random,10,5,1457748284,73966.59209739954,73756.71209739953,20000,20000,0.4285
BBOB_f2,RandomSearch,ok,,random,10,6,1334388067,10819.719517563899,10609.8395175639,20000,20000,0.4123
BBOB_f2,RandomSearch,ok,,random,10,7,3799025626,44589.07280470327,44379.19280470327,20000,20000,0.3915
BBOB_f2,RandomSearch,ok,,random,10,8,3714845122,50189.465667729295,49979.5856677293,20000,20000,0.3876
BBOB_f2,RandomSearch,ok,,random,10,9,2396533376,84341.77010853757,84131.89010853757,20000,20000,0.4252
BBOB_f2,RandomSearch,ok,,random,10,10,871577610,69853.3817705336,69643.50177053359,20000,20000,0.3967
BBOB_f2,RandomSearch,ok,,random,10,11,184102088,38976.923366031675,38767.04336603168,20000,20000,0.4231
BBOB_f2,RandomSearch,ok,,random,10,12,1399123890,74566.66559197017,74356.78559197017,20000,20000,0.4214
BBOB_f2,RandomSearch,ok,,random,10,13,3428040165,40746.95907050852,40537.079070508524,20000,20000,0.3958
BBOB_f2,RandomSearch,ok,,random,10,14,2445857036,64244.876896978545,64034.99689697855,20000,20000,0.4406
BBOB_f2,RandomSearch,ok,,random,10,15,2379072646,32463.172057244847,32253.292057244846,20000,20000,0.421
BBOB_f2,RandomSearch,ok,,random,10,16,3209468508,25344.96231204189,25135.08231204189,20000,20000,0.4214
BBOB_f2,RandomSearch,ok,,random,10,17,1543476722,32541.189642421064,32331.309642421063,20000,20000,0.4003
BBOB_f2,RandomSearch,ok,,random,10,18,1237713880,37434.2918393453,37224.4118393453,20000,20000,0.3919
BBOB_f2,RandomSearch,ok,,random,10,19,1257193866,74443.53996910068,74233.65996910067,20000,20000,0.4034
BBOB_f2,RandomSearch,ok,,random,10,20,1927331331,14409.640926023494,14199.760926023495,20000,20000,0.4276
BBOB_f2,RandomSearch,ok,,random,10,21,3491361742,31070.371238361495,30860.491238361494,20000,20000,0.4259
BBOB_f2,RandomSearch,ok,,random,10,22,268767470,13863.539740738333,13653.659740738334,20000,20000,0.3967
BBOB_f2,RandomSearch,ok,,random,10,23,632197682,27246.938014938904,27037.058014938902,20000,20000,0.383
BBOB_f2,RandomSearch,ok,,random,10,24,1278829807,56706.34913561485,56496.469135614854,20000,20000,0.3878
BBOB_f2,RandomSearch,ok,,random,10,25,3639779513,59942.25097986693,59732.37097986693,20000,20000,0.3916
BBOB_f2,RandomSearch,ok,,random,10,26,1611564284,62635.44432324575,62425.56432324575,20000,20000,0.3874
BBOB_f2,RandomSearch,ok,,random,10,27,1665794524,53498.60313821115,53288.72313821115,20000,20000,0.3824
BBOB_f2,RandomSearch,ok,,random,10,28,2062990841,62763.59932920553,62553.71932920553,20000,20000,0.3826
BBOB_f2,RandomSearch,ok,,random,10,29,2010433287,51047.20646469416,50837.32646469416,20000,20000,0.3765
BBOB_f20,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,0,4085573857,1.3818996486562583,-545.1181003513437,20000,20000,2.5925
BBOB_f20,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,1,345756979,0.9277914315222233,-545.5722085684778,20000,20000,2.5892
BBOB_f20,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,2,3551348093,0.5329833829875952,-545.9670166170124,20000,20000,2.1037
BBOB_f20,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,3,1002601176,1.2041393909973976,-545.2958606090026,20000,20000,2.3019
BBOB_f20,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,4,97971965,1.3620819173362406,-545.1379180826638,20000,20000,2.0755
BBOB_f20,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,5,455429363,1.3225777256120637,-545.1774222743879,20000,20000,2.2577
BBOB_f20,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,6,922632107,1.1252079575698417,-545.3747920424302,20000,20000,2.1297
BBOB_f20,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,7,3931122619,0.7895943426246959,-545.7104056573753,20000,20000,2.3985
BBOB_f20,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,8,3491783643,0.5527176733957049,-545.9472823266043,20000,20000,1.7973
BBOB_f20,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,9,987463963,0.7106629091642844,-545.7893370908357,20000,20000,2.0359
